Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1526681046,2018-05-18T22:04:06Z,AFL270,"38.642487,66.541443",37000,449,155
1526681111,2018-05-18T22:05:11Z,AFL270,"38.523327,66.609436",37000,446,155
1526681171,2018-05-18T22:06:11Z,AFL270,"38.40662,66.675789",37000,448,155
1526681232,2018-05-18T22:07:12Z,AFL270,"38.292572,66.740311",37000,448,155
1526681293,2018-05-18T22:08:13Z,AFL270,"38.176651,66.80571",37000,449,155
1526681357,2018-05-18T22:09:17Z,AFL270,"38.055618,66.873779",37000,450,156
1526681417,2018-05-18T22:10:17Z,AFL270,"37.939095,66.938919",37000,452,156
1526681478,2018-05-18T22:11:18Z,AFL270,"37.822994,67.003586",37000,456,156
1526681541,2018-05-18T22:12:21Z,AFL270,"37.699997,67.072121",37000,460,156
1526681602,2018-05-18T22:13:22Z,AFL270,"37.581024,67.138092",37000,459,156
1526681662,2018-05-18T22:14:22Z,AFL270,"37.464123,67.202713",37000,459,156
1526681726,2018-05-18T22:15:26Z,AFL270,"37.339642,67.271194",37000,456,156
1526681788,2018-05-18T22:16:28Z,AFL270,"37.220123,67.336838",37000,458,155
1526681853,2018-05-18T22:17:33Z,AFL270,"37.097214,67.419762",37000,465,150
